,hotel_name,rating,review
797,Rain Forest Hotel,5,"The hotel is clean, we had a shared bathroom room and the facilities were kept clean all day. Public transport is easily accessible too so nothing is far away. The staff are all really kind and helpful. Owners were very friendly as well and very easy to talk to."
800,Rain Forest Hotel,5,We had a very nice stay in hotel rainforest in Kuala Lumpur. After few days we discovered there was a terrace on the top floor. Staff is very polite and friendly. Location is central in Chinatown and a short walk to the nearest monorail (Maharajalela) and LRT (Pasar Seni) stations.
802,Kameleon Travelers Lodge,1,It is very very worst place. Pls do not stay here
803,Kameleon Travelers Lodge,1, Comfortable and convenient because it is close to the bus terminals throughout the peninsula ....
808,Kameleon Travelers Lodge,5,Good
809,Kameleon Travelers Lodge,5,Description
810,1 Hotel Kuchai Lama,1,"Towel n curtain got hole .
Receptionist attitude not good , no manner . Keep playing with handphone . …"
811,1 Hotel Kuchai Lama,1,"This hotel really sucks. I wont recommend it unless you want to have an one night stand. This whole place is odd. Not the usual 3 star hotel that you would visit. Its inside a place called NSK and its filled with pubs, karaoke and also …"
812,1 Hotel Kuchai Lama,1,The hotel room looked different from photos on website. The hotel room seems like for those who go for one night stand. The price for booking at trivago is higher than price shown at the hotel. I would not recommend this hotel for others.
813,1 Hotel Kuchai Lama,1,"Totally disappointed with the environment. There’s literally cockroaches everywhere,came back and saw 2 little cockroaches on the bed and big one on the curtains,(guess there’s a cockroach nest somewhere,I’m so disgusted ),toilet is …"
814,1 Hotel Kuchai Lama,1,Not recommended. Infested with cockcroaches
815,1 Hotel Kuchai Lama,1,poor service...not recommended...
816,1 Hotel Kuchai Lama,1,Bad to the word poor......
817,1 Hotel Kuchai Lama,1,Not good
818,1 Hotel Kuchai Lama,1," the water is completely clogged ... the rent for the passport is the same as the ic is different, right ""not ok"""
819,1 Hotel Kuchai Lama,1," Garbage More than a hundred rooms, the air has been open for more than ten hours. It seems that I have not seen the air-conditioning."
820,YY38 Hotel,1,"This hotel is terrible. Not meant for Tourists. The building look old and deteriorating. After we checked in, the room looks dirty and old. Nothing like the photo posted. Then we saw the sheet was dirty and had stains all over it and asked …"
821,YY38 Hotel,1,what a bad place
822,YY38 Hotel,1,"Stayed here many times for years whenever i was in KL without incident. This time, the cleaning staff obviously stole money by digging through my suitcases.
Avoid the place, there's tons of better options around"
823,YY38 Hotel,1,No Television and no refrigerator
824,YY38 Hotel,1,Worth for the price but worst service
825,YY38 Hotel,1,"Dirty, not exactly like what the condition in the images"
826,YY38 Hotel,1,Terrible..not recommended.
827,YY38 Hotel,1,Very poor ventilation
828,YY38 Hotel,1,Very poor service
829,YY38 Hotel,1,Very vary bad bad WiFi 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😭
830,DONGFANG MOTEL,1,"Dont stay there....it was one of my worst experience stay in KL. Tax very expensive, unreasonable...RM50 (its not deposit, But TAX) 😢. Facilities very bad, exc the wifi."
833,DONGFANG MOTEL,3,"(Translated by Google) Motel for stay
Lost at jalan alor .. jalan rembia or somewhere else in bukit Bintang …"
834,DONGFANG MOTEL,5,"Cheapest in KL area. Rooms were great, you get aircond and private bathroom. High speed Wifi throughout the hotel. Staff and person in charge is really helpful. But needs a lil upgrade such as water dispenser, minibar."
835,DONGFANG MOTEL,5,Good service
836,DONGFANG MOTEL,5,Very nice
837,DONGFANG MOTEL,5,Nice
838,DONGFANG MOTEL,5,Nice Motel
840,Big M Hotel,5,Good Hotel with normal Prize. Anything have what you want 😁
841,Big M Hotel,4,"The facilities and the services are excellent even just 2 star hotel. The room is clean too! The hotel is strategic, near to lrt masjid jamek, McDonald's, kfc, 4fingers, guardian, Watson's, dataran merdeka."
842,Big M Hotel,2,"- Parking so far, need to park behind Swiss Hote and walk to this Big M around 10minutes, so tired & wet already
- At 3am you still hear very loud hindi music from another textiles shop. U can …"
843,Big M Hotel,3,good place for stay overnight
844,Big M Hotel,5,The hotel is located just 20m from Masjid Jamek station. Downstairs you will find a plethora of shops and restaurants. The interior is fine and on the top floor they have a common area and open space.
845,Big M Hotel,5,Well And Clean Organized GOOD With patiently..... Considering With Care.......
846,Big M Hotel,5,very conveniently located. Small but clean place
847,Big M Hotel,5,"Friendly staff ever. Great location. Nothing to complaint. Next to Mcdonald. 1 minutes walk to LRT Masjid Jamek station. Great front desk staff. Especially Danny. Siti and Azad. A nice terrace on the top floor with refill hot and cold water and smoking area. Easy access to Chinatown, Merdeka Square, KLCC."
848,Big M Hotel,5,"Reasonable rate, convenience location."
850,T - Bukit Bintang,4,"In the city center, close to Alor street and shopping malls, convenient ,comfort and safety"
851,T - Bukit Bintang,5,"Very friendly and anything attidute. Room for a single person very reasonable with everything u want in the room, hot shower, 1 bed with a tv in front,.... I satisfied, cant ask for more"
852,T - Bukit Bintang,3,Avarage place to stay. Wouldn't stay more than a night there though. The shower head wouldn't stay up but its a compact space for those who are just staying for awhile. Good location as well
853,T - Bukit Bintang,4,"Average for backpackers. I had the basic single bedroom. Nothing fancy or big, just a comfortable and quiet place to rest and no windows. The reception staff were friendly and helpful. There were only two available at the time and were …"
854,T - Bukit Bintang,5,"The place is in the heart of the action, Bukit Bintang. The location is very good. You can easily reach place by public transport. The best you can do is hang things on the back of the door. I was excited with the services until the end. Price is affordable."
855,T - Bukit Bintang,5,Recommend not to stay in this hotel if you want a good night sleep. I recommend a visit here simply for their hospitality. Amazing value for what you pay. Central location means all the day noisy. All in all a good hotel in a good location with great transport connections.
856,T - Bukit Bintang,5,"Price OK for single, more excellent everything nearly to me. Good Hotel."
857,T - Bukit Bintang,1,"Plus : nice location, so many restaurants around it in walkable distance. Minus : No pillow cover. Aircon remote not ready, you have to ask guy in the lobby. My card lock did not work. No smile service."
858,T - Bukit Bintang,4,"Taken a double bed room with another 3 friends, surprisingly there is a sofa inside the room, which makes the room physically look bigger, toilet is clean and looks new to us. Overall, this stay is looks cozy to us, we are pretty enjoy the stay. Walking distance to tourism area."
859,T - Bukit Bintang,3,"The room is quite small, AC is fully working. But the hotel doesn't provide us toothbrush and the hot water is not hot at all. Spent 30minutes for check in."
860,Grocer's Inn,1,Shocking experience! They are now charging the backpackers and guests an additional 10.MYR each for every day! They say it's a new government tax! I checked around in several of the other similar guest houses and hotels and they were NOT …
862,Grocer's Inn,2,"Great hospitality from the two girls, cheap hostel but the dorm can be very bad, luckily they gave me a small 2 bed room which is very tiny. Smelly room tho, but you're in the heart of Chinatown, 20 mins away from all the main attractions and there's a cafe on the ground floor. Suitable for pro backpackers who don't mind compromising"
863,Grocer's Inn,2,"Internet here is a disaster, if you need to check something or book next accommodation it's unusable."
865,Grocer's Inn,3,Great restaurant and staff. The private room with shared bath was small but clean and adequate for a one night stay. Unfortunately the walls are little more than partitions and you can hear everything.
866,Grocer's Inn,3,"Not bad for the rates you can find, good ubication. Quiet by night, was expecting more cleanness"
867,Grocer's Inn,3,"Nice old historical building to stay, prepare your physical endurance to get into your room since no elevator...😉"
868,Grocer's Inn,3,It is interesting point to visit in Chinatown. I stay there one night
869,Grocer's Inn,3,Passed by and took a snap. Not very sure about the place but stay next to it. The China Town Boutique.
870,Double M Hotel,3,"Hmm, my first bad experience with the direction of the hotel. But perhaps it's my Internet connection. Anyways, the whole hotel experience is okay. Just the cubicle-sized bedroom turned me off immediately along with quite smelly pillows? Other than that, okay."
871,Double M Hotel,3,House keeping very noisy in the morning until I awake with their laugh and taking
872,Double M Hotel,2,Its a good place to go sleep😴 however during my stay the sheets weren't clean as well as the pillow cases l could literally smell the last person🤢🤮 who was there had to use my own perfume to make it smell a bit better. And there was a …
873,Double M Hotel,5,"Located near kl sentral, LRT/ MRT station, WiFi connection is strong, room is clean and comfy, a recommended budget hotel stay"
874,Double M Hotel,3,Quiet/clean/ comfy hotel along the busy area.
875,Double M Hotel,2,"Didn't like the Indian receptionist offering me to book directly to the hotel rather than going through online booking, he said it would be a better deal for me but actually it wasn't. He charged me more than what I would have to pay …"
876,Double M Hotel,4,Everything okay except for they put the timer on air-cond. Barely can't sleep becouse it too hot
877,Double M Hotel,4,"Suitable with the price. Near to Kl Central, there's kk mart and 7-eleven nearby that open for 24 hours which is very convenient. The room gave good vibe, had good time relaxing there. Cost around RM5 to get to the location from Kl central."
878,Double M Hotel,5,"comfortable and the single room is suit for solo treveler. A bit noisy from outside i don’t mind. Last but not least, near to KL Sentral which is the hub for transportation in Kuala Lumpur. Also near to the Mall"
879,Double M Hotel,5,It's good. Nice maintenance. Tq
880,My Hotel @ KL Sentral,4,"Room is slightly larger, so too the toilet compared to similar category in Shah Alam/Ipoh, being on the 5th. floor also provides a window view (dbl curtains), besides that there's a dressing table cum writing desk all these for a standard …"
881,My Hotel @ KL Sentral,5,"Very affordable, clean and hygienic rooms. Very courteous staff and excellent house keeping. My hotel is the best choice."
882,My Hotel @ KL Sentral,4,I stayed here for more than 15 days. Staffs were very friendly and nice. The only downside is internet usually drops in this area. Most of the rooms are tight closed with no window. It's more of a motel.
883,My Hotel @ KL Sentral,1,"Place nearby KL sentral which is good 👍🏻 lot of free parking place ❤️
Bedsheet , pillow dirty . 👎
Shower leaked .👎"
884,My Hotel @ KL Sentral,5,It's a great hotel and the agent has a service mind and it's in the central of KL
885,My Hotel @ KL Sentral,4,"Friendly service..
Clean rooms...
Value for money.."
886,My Hotel @ KL Sentral,4,"the hotel is quite comfortable but the room is not clean. under the bed is so dirty and the bed sheet smells weird. everything is ok. near to Shopping Mall, KL sentral and lots of restaurant outside the hotel and also near to Dobi"
887,My Hotel @ KL Sentral,5,"The hotel is strategically located within the heart of KL Sentral with access to grocery, convenience stores, barber shop, restaurants, mall and the train station."
888,My Hotel @ KL Sentral,5,"Nice people, very clean place. I asked for a desk to work at and got a big room with front window. They're generous with bottled water if you ask, and the breakfast down the street is a bargain for what they charge. Great stay in perfect location just steps from 12-ringgit airport bus under KL Sentral."
889,My Hotel @ KL Sentral,4,"Reception and cleaning staff professional and efficient. They were amazing. Ideally located and perfect place for shopping. There are shops, supermarkets, restauramts, the metro/train/bus station are nearby and there's not much noise around …"
890,Hotel Sunjoy9 @ Mid Valley [Hotel Sunjoy 9 @ Mid Valley],1,There is a tree directly in front of the hotel filled with birds that make incredibly loud noise all night long. The window was absolutely not noise resistant and even if somebody yawns outside I could hear it. The included breakfast is …
891,Hotel Sunjoy9 @ Mid Valley [Hotel Sunjoy 9 @ Mid Valley],1,"I don't hate it just that I don't like it ,I wouldn't go there or book myself in there for holiday"
892,Hotel Sunjoy9 @ Mid Valley [Hotel Sunjoy 9 @ Mid Valley],1,What boutique hotel? Is a budget motel. Very bad!!! Worst!! The bed bad. Steal spring coming out. Dirty. Reception Indian girl service bad. Black face☻☻.
898,Hotel Sunjoy9 @ Mid Valley [Hotel Sunjoy 9 @ Mid Valley],2,Old buildings with old room design. Nothing much to recommend.
899,Hotel Sunjoy9 @ Mid Valley [Hotel Sunjoy 9 @ Mid Valley],2,Owesome & cheap
900,21 Capsule Hotel Bukit Bintang,1,"Denied entrance by the staff, there's a junkie blocking the stairs to the lobby. Was charged the fee despite being denied entrance. Contacted them but was ignored. Well the lobby looks dirty and messy too. I booked at 11pm, tried to check …"
901,21 Capsule Hotel Bukit Bintang,5,"I enjoyed it for what it was worth. I didn’t take any photos . It’s similar to the Sleepbox. If you mind walking barefoot, I’d say bring some sandals or shower shoes . The shower is in the room with the toilet. Storage area is good. …"
902,21 Capsule Hotel Bukit Bintang,4,"Good location! This is a big plus for girls! All shopping malls reachable by walk only. Many small cafes and restaurants around.
It was my first stay in the hostel type. But capsules give you privacy, there …"
903,21 Capsule Hotel Bukit Bintang,1,"SCAM ALERT. Be careful if you are a foreigner. They will try to charge you RM10 for tourist tax which is something that applies only to rooms and not to dorms, even with capsules. I don't know if the manager tries to make some extra money …"
904,21 Capsule Hotel Bukit Bintang,5,I liked that it was in the heart of Bukit Butang. It was close(2 blocks )to the free city bus . You could also walk to a lot of places inc the towers (about 25-30 minutes). The people were cool there. …
905,21 Capsule Hotel Bukit Bintang,5,Love the amazing and lovely staff there. The hostel is so clean and tidy. Best Hostel ive stayed in Bukit Bintang. Kudos team 21 Capsule Hotel Bukit Bintang. Keep up the good job!
906,21 Capsule Hotel Bukit Bintang,5,"Reasonable price and minimal/good enough hotel. The location is best, center of Bukit Bintang. I want to stay here again. I recommend here."
907,21 Capsule Hotel Bukit Bintang,5,"Very convenient. Super friendly staff. Location is easy to access. Nightlife, foods and stuffs is all around the location."
908,21 Capsule Hotel Bukit Bintang,5,"Very nice place to stay, very nice and friendly workers there, i get free towel and breakfast, and the room is so super clean and comfortable, also the bathroom, all i get is satisfying service at all points with this range of price, i …"
909,21 Capsule Hotel Bukit Bintang,2,Street noise is loud. If you're unfortunate enough to have the room attached to the bathroom and lockers you will have people walking through 24 hours a day. It's a cheap place to rest your head for a night. Take ear plugs. Staff were friendly. I felt safe and secure
910,Ramada Encore By Wyndham Chinatown,1,"A hotel of horrors! Understaffed, dirty, dark and moldy.
They charged us for the room and gave us a room that had blood on the duvet …"
911,Ramada Encore By Wyndham Chinatown,1,"Very poor service , only 1 staff working. we go up and down several times because the room without electric and somebody else is the room with guest in it."
912,Ramada Encore By Wyndham Chinatown,1, Extremely bad service. Check in at 3 p.m. At 11:40 pm the room was still not ready.
913,Ramada Encore By Wyndham Chinatown,1, Problematic
914,Ramada Encore By Wyndham Chinatown,2,"Hindu temple next to it, long queue in the weekend morning, physical hotel signboard is City Comfort instead of Ramada"
916,Ramada Encore By Wyndham Chinatown,5,Clean room and great service. Will come again
917,Ramada Encore By Wyndham Chinatown,5,Hotel :)
920,Hotel Tang City,4,My old buddy from hometown has been making several trips to KL and he has been staying at this budget hotel near Chinatown. The place is conveniently near the office of his business partner and also for us to meet and catch up. It's also …
921,Hotel Tang City,4,"The hotel was nice ,room service was decent and the location was great . But the room smelled cigarettes."
922,Hotel Tang City,3,See for yourself. With an antique TV you'll never find anywhere else. My biggest issue is this hotel is not easily found..had to walk for over 20 mins and asked the locals.. bye..
923,Hotel Tang City,5,"Nice place superb service and reasonable price, good for budget travelers and backpackers."
924,Hotel Tang City,2,"the cheapest budget hotel i can found there. the service table is located on the second floor. take the cheapest one when stayed and it got no window, very small, and smelly. never come back again."
925,Hotel Tang City,4,Low budget hotel. Good for tourist. Near china town.. but bad service.
926,Hotel Tang City,2,"Great wifi and location. Those are the only nice things to say about it. Reaked of mildew and cigarettes, mold stained the ceilings, and blankets/sheets were burned with cigarettes so that they were full of holes. Had the ambience of a 70's motel that had been burned down."
927,Hotel Tang City,5,"The rooms are quite good, with ac and wifi. Given 53 rm per night the housekeeping and other amenities are very good. A 3 min walk to Mcdonalds and 6 min walk to the central market, and it is in the petaling street itself. Overall enjoying my stay."
928,Hotel Tang City,3,"Ideal for shoestring budget , room pretty small in size . So near to Chinatown , food aplenty except for the unreasonable price . MRT and LRT the most convenient provider . Night goers , expect the full swing excitement ."
929,Hotel Tang City,5,Cheap stay at city center. Staff is helpful and location is good as it is right in the middle of chinatown kuala lumpur. Easy to get local food too. Recommended!
930,OYO 89562 Hotel Shalimar,3,"Well the first day I was there, the air conditioning in the first room was not functioning due to the lack of gas with the a/c. The second room had air conditioning but no WiFi. The hotel do not provide WiFi and are not that keen on oyo users............"
931,OYO 89562 Hotel Shalimar,1,"Dishonest business. Booked a room online and gave my credit card number and a few hours later they charged it at a higher rate. Would not refund the difference upon my protest. Eventually agreed to refund after my stay was over, but refund …"
932,OYO 89562 Hotel Shalimar,1,"Bad service not good speak and we booking 5 adults and they give us three persons room .... just want money not give you good service..
. Kindly come first see rooms and then ok"
933,OYO 89562 Hotel Shalimar,5,This a seconde time I spend a night this hotel . Everything it's good . The location very near to any public transport also near any restorant . Room also big and comfortable . I will be regular customer .
934,OYO 89562 Hotel Shalimar,3,The room areclean and spacious compared to other budget hotel
935,OYO 89562 Hotel Shalimar,2,"Hidden, poor appearance in and out, rooms and building schema like pre independence insidious secret society lodging and hostel."
936,OYO 89562 Hotel Shalimar,1,"I stay there for 3 night with my fionce...
Was horrible hotel...
Unfriendly staff and rude staff, dirty bedsheet, …"
937,OYO 89562 Hotel Shalimar,5,"What I can see is like they have hotel upstair, restorant in the front, they, also have ticketing service involve in traveling services."
938,OYO 89562 Hotel Shalimar,3,Good. And its ok for the accomodation
939,OYO 89562 Hotel Shalimar,1,irresponsible workers
940,Hotel Signature International @ Pudu,1,The hole is run by thieves. Stayed for 3 nights then asked for some of my luggage to be left for 5 days while I went to Langkawi as I will stay for another night before I travel back home. They said it was okay and took the luggage and gave …
941,Hotel Signature International @ Pudu,1,"The only good thing about this hotel is that it's quite modern furnished.
Besides that we already noticed on arrival that the room is not clean. There was a lot of black long hair next to the bed and in the bathroom. When I put some …"
942,Hotel Signature International @ Pudu,1,"5/4/2019 I booked Family-Triple King Room, room number is 301. When i check in the room with my family, we noted that the bed cover not change and the pillow cover also very dirty. Then we request to change the room at reception, the staff …"
943,Hotel Signature International @ Pudu,1,"Checkin- a long process and staff didn’t acknowledge the wait time.
Room- the room appeared as though it hadn’t been cleaned and perhaps only the bed sheets were changed. The trash in the room look like vomit or food was in it …"
944,Hotel Signature International @ Pudu,1,"It is a disaster hotel! I think it was a very good hotel in the past, but nowadays it is a total disaster, even for the low price you pay. I arrived and the bed in my room it was used, they change me the room and it was the same... I found …"
945,Hotel Signature International @ Pudu,1,"Indifferent and irresponsible Staff. Booked from 24-29 Dec. Room was only cleaned once upon my complaint. Drinking water, toiletries, towels are not replenish/change. Trash bin hasn't been emptied (once). Booked for a separate bed we're …"
946,Hotel Signature International @ Pudu,1,This is second time staying here. But we could see very bad customer service. Air conditioner not working at all. Even if we complained not taking serious. Because tourist visit so any how they will get other customers so not taking our …
947,Hotel Signature International @ Pudu,1,"Horrible!
Came for a training on 17/6/19 used their level 2 training room. First of all the hotel did not provide any signage for the training.. then the aircond did not …"
948,Hotel Signature International @ Pudu,1,"Untidy rooms , wifi dsnt works properly, bad customer service, I will never in my life choose a hotel like this, bad smell at lobby's and rooms and they want you to pay for the whole time u have booked it for wether u r planning to stay or …"
949,Hotel Signature International @ Pudu,1,"Stayed here for only a night. Was the worst hotel I've ever been. There's no bed linens covered. Only a comforter and a thin cover om the bed. The room and toilet was dirtied too, sands and dusts were not cleaned. Hotel price is high …"
950,OYO 805 Hotel Run Star,1,Need to install; a standing temperature scanner.
951,OYO 805 Hotel Run Star,1,"Worst hotel.
Aircond out, tv plug broken, room smelly, the man sit at reception not respect or give good respons to customer. He handle customer very rude. Oyo plz remove this hotel from your list. We will lose hope if you recomed this kind of hotel to us"
952,OYO 805 Hotel Run Star,1,"I stay a lot of OYO, this is 1st OYO doesn't provide toilet roll. they said Oyo guest pay to little. I am sorry if asking toilet roll make this hotel bankrupt. I am asking for make up but no housekeeping turn up. now u can remove the body wash, shampoo and soap. coz I am never utilitize that since I am know Oyo. I bring my own."
953,OYO 805 Hotel Run Star,1,Nice service
954,OYO 805 Hotel Run Star,1,The worst and horror hotel. Very dirty and disgusting. The aircond is not maintain very well. They didnt change the bed sheet. There is dust everywhere. The toilet is very stinky and dirty.
955,OYO 805 Hotel Run Star,1,That was horrible and the most disgusting hotel that i ever been...The cleanliness was so bad....bugs everywhere in the room....dirty sheets....dirty room ..dirty bathroom...one of my family got sick because of the bugs bite...that was horrible
956,OYO 805 Hotel Run Star,1,Bad air conditioning. Unclean room.
957,OYO 805 Hotel Run Star,1,please refund back my money im totally not happy . ac not cool at all..no tv remote..totally is not good stay
958,OYO 805 Hotel Run Star,1,the staff was telling there was cctv mounted in the room to make sure number of guess accupied as state on the booking list. Provide used tower that used by previous guess and still wet.
959,OYO 805 Hotel Run Star,1,Too noisy with sound of motorbike n cars.
961,Melawati Times Inn Hotel,1,"Dirty, smelly and even got cockroach inside room. The blanket and bed sheets smells so bad as if they were not being washed since last year. Their floor is so sticky from i dont know what. Staff here is not friendly and cranky also. Don't stay here, thank me later."
962,Melawati Times Inn Hotel,1,They had moderate service. Bad quality of rooms. Room no. 15 got bed bug 🐛 I had suffered from it. Got smoke smell in some rooms. Overall good for single and temperory stay (few hours) only
963,Melawati Times Inn Hotel,1, If you want to spend the night here good at home. Hotel hotel chicken .. mlm2 tgk prempuan dtg with other nation check in hotel ni .. you can always tido x can tido if jais police make operation ... 1 more india
968,Melawati Times Inn Hotel,2, Match around rm 60
969,Melawati Times Inn Hotel,2, Clean
971,Sakura Boutique Hotel,1,"Dirty and disgusting. Dirty pillow, dirty bedsheets, dirty floor carpet, dirty toilet, and even with cockroaches in the room beside the bed. TV no clear program, wifi unable to connect, sound proof is bad, no toiletries provided. Totally different with the photos online. Never ever come again."
972,Sakura Boutique Hotel,1,The staff are friendly but the room are worst.. Hair all over the floor.. There's hair on the towel.. The towel even have fungus..
973,Sakura Boutique Hotel,1,Inform staffs to housekeeping but didn’t and service is bad too. Not worth to stay in this hotel
974,Sakura Boutique Hotel,1,"Bad, creepy location, no window, and wifi doesn't work"
975,Sakura Boutique Hotel,1,Limited parking.Customer service don't greet and smile.Pee smell at lobby waiting area.The light so dim.No mineral water provided.No room service.
976,Sakura Boutique Hotel,1,terrible wifi
977,Sakura Boutique Hotel,1,Very bad
978,Sakura Boutique Hotel,1,Hmmm
979,Sakura Boutique Hotel,1,Bad
980,Sakura Boutique Hotel,1, outsiders do not book this hotel ！！ my friend from indonesia let's travel street ， hotel call police check my friend ～ very bad have hotel ！！！
981,one year summer hostel,1,"Scam! Untrustworthy!
First: Tried to collect the malayian tourism tax for a dorm. But this tax must …"
983,one year summer hostel,4,"I spent 2 nights in here, I book 1 triple room.
the room was clean but It's little tight. …"
985,one year summer hostel,5, Delicious on the four-way street to klcc can be road
986,Westlink Hotel Kuala Lumpur,1,"Bad experience here!
1. Towels smelly.
2. Toilet smelly and cannot be flushed …"
987,Westlink Hotel Kuala Lumpur,1,"well for starters,they will charge you RM10 for every hour if you decide to check in before 2pm. i was there at 1.30pm.Oh well, i guess their policy is to scrape every penny available from its guest by any method. Its the low budget hotels that will try everything to salvage its business.Hahahah.."
988,Westlink Hotel Kuala Lumpur,4,"1. Towels are smelly. 2. Toilet plastic cover is stained. 3. There is no water dispenser. The hotel doesn't provide water heater in the room. Luckily, they sent one to my room after I enquired through call. 4. I'm a motorcyclist so I …"
989,Westlink Hotel Kuala Lumpur,1,Bad experience here and not recommended at all. First and last for me!
990,Westlink Hotel Kuala Lumpur,1,"Bad experience, been waiting 30 minutes plus still cannot check in"
991,Westlink Hotel Kuala Lumpur,5,"Worth the money spend. Convenient location, near restaurants - Thai, pantai timur and mamak NZ just in front of the hotel, banks, 7 eleven all behind the hotel only. All walking distance. Clean hotel, basic amenities provided. Thanks"
992,Westlink Hotel Kuala Lumpur,5,"Superb price cheapest like budget hotel but decoration, environment and service like superb hotel. Staff very good serve and follow MCO SOP standard. Will repeat stay there. Tq"
993,Westlink Hotel Kuala Lumpur,3,"For the price you can't complain. Decent hotel suitable with the price. Location is great, lots of nearby restaurants. shopping complex is nearby."
994,Westlink Hotel Kuala Lumpur,5,Veru good accomodation. Nice people. Staff are all professional. Willing to guide and help guest. Highly recommended. Foods and shopping mall very near. Easy access to kl.
995,Westlink Hotel Kuala Lumpur,5,Ok not bad. Great for budget.
996,Seri Cempaka Apartment Hotel,5,Family suite was awesome. Very spacious for 5 people to stay in
997,Seri Cempaka Apartment Hotel,5,"Love this place, as it offers a considerably low prices for standard room for 2 adults, very accessible and connected to various trunk roads in KL, nice facilities and never bothers you unless absolutely necessary!"
998,Seri Cempaka Apartment Hotel,3,"Spacious, lots of space for meetings and seminars etc. Restaurant and convenience store located within walking distance"
999,Seri Cempaka Apartment Hotel,2,"Its ok for one day overnight, i think"
1000,Seri Cempaka Apartment Hotel,1,"This hotel apartment is just not good to stay at! Why?
1- reception people > so stupid with no English t all.
2- security people > treat you like if you were thief. …"
1001,Seri Cempaka Apartment Hotel,4,"The room is nice and spacious. Good ventilation and I like it that it's on higher level because I enjoy the view. For those who don't mind, the room can fit more than 3 people and I think it's generous enough especially when you just wanted …"
1002,Seri Cempaka Apartment Hotel,4,Love the place and its courteous staffs!
1003,Seri Cempaka Apartment Hotel,5,"Well Equipped And Planned Construction. and very nice facilities, one of the best hospitality service. great ..."
1005,Seri Cempaka Apartment Hotel,2,"We booked the one room apartment. Spacious area but the almost all equipments are not functioning. - hair dryer, tv and no kettle. bathroom is dirty. Aircond is not cold & leaking. The only good point is that this hotel is so near to the dewan wawasan convention centre (connected via link bridge) not recommended for a long stay."
1006,Hotel 99 Kepong,5,"Nice and lovely place to stay. But if they could have back like @ Klang botanic that hotel 99 is much better, because there have VIP room(double storey room)"
1007,Hotel 99 Kepong,1,Not a safe hotel during this days authorities can get in and interfer . Receptionists wont mind calling their guests if they are alright. Please improve privacy of client not the best one.
1008,Hotel 99 Kepong,1,"Hotel service so bad... Request password wife until checkout no respon...no tissu,no towel inside room... First and last"
1009,Hotel 99 Kepong,1,"They do not reply to your email at all!? We have made the booking and have paid and no choice but to go ahead with the stay.
The receptionist is extremely bad in her English and terrible attitude and they …"
1010,Hotel 99 Kepong,5,Nice place with convenient for travelers
1011,Hotel 99 Kepong,4,"Nice and big room, but the price is a lil bit expensive I think.. The tv channel is not my type..its ok if they had Mytv channel."
1012,Hotel 99 Kepong,3,Place is clean. Reception is polite. There is plenty of local restaurants around this place. And the bar cafe next to this hotel is fine.
1013,Hotel 99 Kepong,2,Room very small and reception not friendly and have to more training how to handle guest
1014,Hotel 99 Kepong,5,Great to stay and with nice serve reception
1015,Hotel 99 Kepong,4,Room was small for 3people. But for 2 people it's fine. Staffs speak fluent English and the rooms are quite clean.
1016,U Pac Hotel,5,"Another underrated hotel for me. Room were big enough, staff were charming and welcoming us from the door. will return back Insyaallah."
1017,U Pac Hotel,5,"First impresion on Receptionist, the best! Very nice and friendly. Got a very good input and information. Next went to room, simple and nice! Better than certain places that put higher price than this hotel. Affordable and very nice."
1018,U Pac Hotel,5,"Room quite small but reasonably fit. Breakfast for the price, nothing much to expect but fair enough. Few boiled egg, toast and simple noodle.
However one button on the lift need to be removed or lock for staff use only. We …"
1019,U Pac Hotel,5,Very good staff talking
1020,U Pac Hotel,5,Nice room for a budget hotel. Next door with 7Eleven and 99Speedmart so convenient. Not much interesting places in walking distance need to take cab.
1021,U Pac Hotel,4,"The staff was friendly and helpful. The environment was nice. Overall, they have 3 level. Level 2 is for family suite. Other than the lamp was too dim the room condition was nice."
1023,U Pac Hotel,5,"Very clean friendly staff, tasty breakfast. Very accommodating about check out time. The rooms are quite small but that did not bother us as they were well furnished and clean. Hot running water and water dispenser with coffee mugs in room"
1024,U Pac Hotel,5,Wonderful hotel around this area... The staff very very friendly... sporting n recpect our arrival.. not like others just sitting n questions ... They give full respect n stand... This really make our heart chill... wonderful Keep it up guys... And a very good management and amazing breakfast... Very delicious 😋
1025,U Pac Hotel,5,"Nice staff, very welcoming. I had an issue with payment and they were very patient and friendly to help me. Nice, spacious rooms with big window! Breakfast nothing special but worked well for this price! Recommend!"
1026,casavilla hotel,1,Very disappointed. The air-conditioning is very bad. There is TV but cannot even open it. Everything is pretty bad shape. You can even hear people talking in other room because the wall is so tick. It's like the whole hotel was made from cupboard.
1027,casavilla hotel,5,Is cheaper and safe
1028,casavilla hotel,5,Good
1029,casavilla hotel,5,A friend and I stayed here for 4 nights as part of a mystery holiday. The room we had was spotless. All the staff we found more than willing to help or give advice. We always had transport willingly available to us from the resort. We got a great price for the room.
1030,casavilla hotel,5,I wrote a letter to the ***agement to compliment all the workers. The price for the hotel was very good. Most hotel provides free wifi now. The internet connection worked surprisingly well. The a/c worked very well and the bathroom shower had a good spray. The traffic is easy to navigate.
